HHS_region,year,Mean-Temp-F,Mean-Precip-Inches,Mean-Palmer-Drought-Index,Mean-Tmax,Mean-Tmin,Mean-HDD,Mean-CDD
region1,1949,38.5727183,27.359904933333336,-1.5237259726666668,48.79762648333334,28.354190833333334,800.6781411666667,1.7753355158333333
region1,1950,35.79539585,26.22751076666667,-2.8336624316666668,45.94525338333333,25.6407655,881.4181823333333,0.6618696656666666
region1,1951,37.631008783333336,31.760090816666665,-0.26618871316666665,47.192398716666666,28.059288983333335,827.3439636666667,0.14659672233333335
region1,1952,36.63745435,33.2369283,1.1736689891666667,46.4199314,26.842708883333334,858.4595033333334,1.2024302195
region1,1953,37.86675008333333,34.34378051666666,0.6117991406666666,47.36640805,28.355034183333334,822.1882831666667,1.8809210315
region1,1954,38.0457681,30.438465750000002,-0.142706362,48.54896418333333,27.532436066666666,817.7808125,1.9922181653333333
region1,1955,36.418391533333335,34.387717566666666,2.0192170838333334,45.61842601666667,27.219635333333333,864.4873253333334,0.6931707458333333
region1,1956,34.22492726666666,31.516112016666668,0.8792634908333333,43.38762475000001,25.0750764,931.8634553333333,0.7516152465000001
region1,1957,35.93901601666666,24.0119842,-1.34201751,46.52459906666667,25.351672166666663,879.4297486666666,0.18080917
region1,1958,37.24635823333333,33.86538281666667,-0.2548011906666667,46.67536608333333,27.803915033333336,838.2750448333333,1.9614122833333332
region1,1959,33.828528416666664,27.6667897,-0.02912543466666666,44.24078243333333,23.418121983333336,942.9278263333334,0.9043700395
region1,1960,36.793953583333334,33.771033933333335,0.8695581758333333,46.091484083333334,27.5069653,857.7475991666666,3.8336778676666667
region1,1961,34.309790283333335,29.534466433333332,-0.28129469216666664,44.73972321666667,23.870951333333334,929.8062226666667,0.8860064689999999
region1,1962,36.6512909,26.645264616666665,-1.1622931238333334,46.53842798333333,26.776365600000002,863.5940858333333,8.482403038333333
region1,1963,33.731165866666664,28.833769133333334,-0.2737958936666667,43.88074175,23.5624806,943.6587518333334,0.2718705833333333
region1,1964,35.53274471666666,28.33770783333333,-1.3522968246666665,45.88638433333333,25.192086533333335,890.2548723333333,0.03359490133333334
region1,1965,34.28755345,21.073391266666665,-3.2308121516666666,44.440444316666664,24.12603695,928.5419013333334,0.6623333891666666
region1,1966,35.46519343333333,22.721803366666666,-3.6557857183333335,45.06411043333333,25.864952716666668,893.4428715,1.2592624295
region1,1967,34.96814728333333,27.02880285,-1.9177401883333332,45.14388278333333,24.790970183333332,906.4455576666666,0.4302207181666667
region1,1968,34.91092745,26.9566749,-0.4452980686666667,45.12124888333333,24.698679316666666,908.5367626666666,0.6559992626666666
region1,1969,35.733884833333335,30.915812483333337,-0.36413289433333335,45.153181716666666,26.31824303333333,886.8640951666666,2.2422656401666665
region1,1970,34.531685833333334,33.52112451666667,0.5831902955,44.3505567,24.722868916666666,923.2613726666667,1.4347326485
region1,1971,34.54617565,27.250523233333336,-0.8567507413333333,44.02708308333333,25.063444783333335,922.9239508333334,1.6179662113333333
region1,1972,35.65530173333333,29.562027633333333,-0.278335698,45.5823167,25.71869595,889.7782388333334,4.517433018166667
region1,1973,36.33672206666667,36.4845352,2.59656511,45.75041326666667,26.925452233333335,866.8798623333333,1.5588325766666669
region1,1974,36.67124715,33.43521055,2.2449073416666665,46.67525035,26.666836416666666,855.9397075,1.13618642
region1,1975,35.32304318333333,29.784838366666666,0.46787766616666665,44.91515795,25.72857283333333,897.5509423333333,0.8987449016666668
region1,1976,36.753952033333334,36.82769393333333,1.8199065333333335,47.16565133333334,26.337400116666668,855.4882406666667,0.314191237
region1,1977,33.825946800000004,28.711712833333333,0.7076084168333333,43.763928099999994,23.894050266666667,943.3279835,0.5006764035
region1,1978,34.07794953333333,37.76455943333334,1.2707831068333333,43.47930528333333,24.669800116666668,934.3307395,1.1201005566666666
region1,1979,34.9199616,32.78090508333333,0.21454311016666663,44.73420016666666,25.09379768333333,906.1202483333333,0.22006077566666668
region1,1980,36.772216783333334,28.025187149999997,-0.5798437441666667,46.2546088,27.29287275,852.7803345000001,0.9875150116666666
region1,1981,34.99274223333333,25.093449916666668,-1.361525604,45.19601693333333,24.7968769,912.2701816666668,2.011421224
region1,1982,33.98709803333333,32.78652288333333,0.860409061,43.66985258333333,24.295350066666668,938.6238791666666,0.6440244311666666
region1,1983,38.17406781666667,34.30434035,0.1513413745,47.644723883333334,28.70619548333333,811.6128948333334,1.2741754251666666
region1,1984,36.358062100000005,37.24075921666667,1.7850320116666667,46.091453566666665,26.62809531666667,872.5809631666666,3.947164535
region1,1985,36.71086756666667,20.068762466666666,-2.1375452483333333,46.993934,26.4229307,855.1914976666667,0.34545945133333333
region1,1986,36.576193499999995,28.17543635,0.14099588733333332,46.580801666666666,26.574579266666664,860.2197061666667,1.7824999098333334
region1,1987,35.84372298333333,30.3985777,0.5444728235,45.77578925,25.90154395,880.491261,0.49511930833333334
region1,1988,35.86792406666667,28.036581033333334,-0.8070124878333332,45.81039366666667,25.920419683333336,881.4815683333333,1.0322681666666667
region1,1989,35.28880755,24.89912445,-0.7560112233333333,45.42473983333334,25.137613616666666,898.4401940000001,0.6799825226666667
region1,1990,36.09112486666667,31.460435566666664,1.8598335016666665,46.3802503,25.794679650000003,876.4309385,1.712131933
region1,1991,38.93911046666667,31.373268766666666,0.8170077003333334,48.886972433333334,28.983001083333335,788.9280803333332,1.2806621995
region1,1992,36.05029965,29.0190131,0.17747380766666668,45.792722700000006,26.304881716666667,875.610626,0.6954260476666666
region1,1993,34.953186366666664,31.37821386666667,0.7793906276666666,44.63823385,25.281900116666666,907.1115198333333,1.0030622395
region1,1994,34.28259628333333,33.439390816666666,0.3484596858333333,44.324548099999994,24.223534583333333,929.1725246666666,1.296348275
region1,1995,37.76647378333333,25.263124783333335,-0.8036941438333334,47.545068750000006,27.99866898333333,821.7144266666668,0.8570617431666667
region1,1996,35.149462383333336,37.54660226666667,1.1500582705,44.876220100000005,25.43077375,902.8022568333332,0.7149418995
region1,1997,36.73340925,36.10636615,2.348226725,45.96885936666666,27.48646546666667,856.6496786666667,1.7030705911666668
